bin_id,Xt,Yt,cell_count,matched_fraction
025_5_21,2177.22314453125,8570.42578125,104.0,1.0
025_5_22,2220.394287109375,9034.8056640625,263.0,0.9999999999999994
025_5_23,2176.52880859375,9353.0498046875,141.0,0.9999999999999993
025_5_24,2158.9384765625,9802.0556640625,90.0,1.0000000000000004
025_5_25,2292.300537109375,10192.75,34.0,1.0000000000000009
025_5_26,2293.43115234375,10702.880859375,61.0,0.9999999999999994
025_5_27,2276.7548828125,11116.232421875,144.0,1.0000000000000013
025_5_28,2233.257568359375,11400.8564453125,501.0,1.0000000000000007
025_5_29,2221.987060546875,11804.966796875,527.0,0.9999999999999988
025_5_30,2210.143798828125,12205.46484375,619.0,0.9999999999999997
025_5_31,2182.577880859375,12599.955078125,691.0,1.0
025_5_32,2189.075927734375,12997.7109375,656.0,1.0000000000000016
025_5_33,2225.937255859375,13393.609375,640.0,1.0
025_5_34,2195.200439453125,13805.9375,550.0,0.9999999999999992
025_5_35,2194.951416015625,14202.4345703125,576.0,1.0000000000000007
025_5_36,2197.020263671875,14605.0810546875,418.0,0.9999999999999996
025_5_37,2193.36865234375,14995.15625,481.0,1.0000000000000007
025_5_38,2216.862060546875,15397.1142578125,493.0,0.9999999999999994
025_5_39,2213.06201171875,15799.66015625,645.0,0.9999999999999999
025_5_40,2213.08203125,16207.76953125,698.0,0.9999999999999998
025_5_41,2205.946044921875,16588.30859375,655.0,0.9999999999999993
025_5_42,2284.3662109375,16930.384765625,200.0,0.9999999999999997
025_5_43,2342.490966796875,17410.251953125,189.0,1.0000000000000007
025_5_44,2322.9091796875,17737.623046875,171.0,1.0
025_6_11,2458.306396484375,4659.759765625,6.0,0.9999999999999999
025_6_14,2732.783935546875,5875.20654296875,17.0,0.9999999999999992
025_6_15,2598.940673828125,6234.2607421875,62.0,1.0
025_6_16,2638.2314453125,6596.74609375,40.0,1.0
025_6_17,2617.4736328125,7057.0205078125,205.0,1.0
025_6_18,2607.459716796875,7383.84521484375,226.0,0.9999999999999994
025_6_19,2617.960693359375,7815.03564453125,467.0,0.9999999999999997
025_6_20,2530.0244140625,8079.599609375,79.0,1.0000000000000007
025_6_21,2610.2529296875,8668.3388671875,627.0,1.000000000000001
025_6_22,2663.15283203125,8911.1416015625,214.0,1.0000000000000018
025_6_23,2605.31982421875,9412.6689453125,40.0,0.9999999999999993
025_6_24,2560.209228515625,9854.82421875,20.0,1.0000000000000002
025_6_25,2604.3037109375,10267.2216796875,159.0,1.0
025_6_26,2624.890869140625,10613.1142578125,205.0,1.0000000000000004
025_6_27,2609.66552734375,11008.703125,538.0,1.0
025_6_28,2595.63134765625,11403.6962890625,594.0,1.0000000000000002
025_6_29,2594.62939453125,11809.0625,656.0,1.0000000000000002
025_6_30,2578.125732421875,12195.6923828125,669.0,0.9999999999999992
025_6_31,2579.619140625,12599.90234375,585.0,0.9999999999999997
025_6_32,2574.165283203125,12880.650390625,276.0,1.0000000000000016
025_6_33,2586.538330078125,13417.7421875,592.0,0.9999999999999999
025_6_34,2591.699462890625,13814.7568359375,576.0,0.9999999999999993
025_6_35,2603.4189453125,14197.734375,555.0,0.9999999999999996
025_6_36,2578.80322265625,14604.4423828125,550.0,0.9999999999999993
025_6_37,2619.262451171875,15002.5859375,511.0,0.9999999999999988
025_6_38,2609.9658203125,15414.6513671875,633.0,0.9999999999999996
025_6_39,2593.63623046875,15826.8369140625,589.0,0.9999999999999997
025_6_40,2598.660400390625,16192.2880859375,766.0,1.0000000000000009
025_6_41,2593.940185546875,16598.732421875,700.0,0.9999999999999998
